time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,dew_point_temp_gap,Cold Object
430,20,40,60,40.1,40.5,40.6,41,-22.30355,Water
2960,13,26,39,55.06,55.17,55.37,55.48,-32.972886,CoolDrink
780,7,14,21,69.91,69.95,69.95,70.04,-50.226857,Copper
1530,10,20,30,79.19,79.28,79.41,79.53,-59.506857,Aluminium
780,8,16,24,39.17,39.3,39.56,39.56,-14.40178,CoolDrink
770,16,32,48,32.43,32.64,32.74,32.95,-10.342886,CoolDrink
1410,9,18,27,49.78,49.84,49.88,49.95,-25.01178,CoolDrink
1460,14,28,42,37.85,38.05,38.1,38.15,-13.08178,FruitJuice
480,16,32,48,69.96,70.57,70.64,71.49,-57.897405,Medicine
2450,6,12,18,67.1,67.4,67.4,67.2,-49.30355,Water
60,10,20,30,53.63,54.31,54.51,55.95,-41.567405,Medicine
530,15,30,45,71.49,71.95,72.75,72.97,-59.427405,Medicine
3300,12,24,36,58.58,58.68,58.78,58.99,-36.492886,CoolDrink
300,11,22,33,17.57,17.72,17.85,17.87,7.19822,FruitJuice
910,9,18,27,52.75,52.89,52.96,53.06,-34.744768,Meat
2640,9,18,27,59.29,59.37,59.53,59.79,-34.52178,FruitJuice
10,13,26,39,24.58,24.73,24.85,25.17,0.18822,CoolDrink
1960,7,14,21,61.7,61.5,61.5,61.5,-43.90355,Water
530,16,32,48,47.25,47.36,47.48,47.67,-29.244768,Meat
2180,9,18,27,50.25,50.38,50.39,50.56,-25.48178,FruitJuice
120,9,18,27,58.16,58.35,58.78,59.47,-46.097405,Medicine
510,11,22,33,21.17,21.22,21.28,21.48,3.59822,FruitJuice
2050,12,24,36,33.12,33.28,33.4,33.61,-12.862915,ICECREAM
2720,8,16,24,52.58,52.69,52.79,52.79,-30.492886,CoolDrink
870,11,22,33,26.11,26.13,26.6,26.71,-1.34178,FruitJuice
2290,17,34,51,48.8,49.3,49.6,52.1,-27.94855,Water
1680,20,40,60,61.92,62.11,62.35,62.49,-43.914768,Meat
790,15,30,45,24.62,24.72,25.34,25.48,0.14822,FruitJuice
1990,11,22,33,61.9,61.8,61.2,61.8,-37.701331,Apple
1630,11,22,33,77.1,77.15,77.3,77.43,-57.416857,Copper
750,11,22,33,19.445,19.465,19.5,19.63,0.812085,ICECREAM
390,18,36,54,29.79,30.06,30.64,31.38,-11.100857,ICECREAM
470,9,18,27,46.59,46.65,46.85,46.95,-28.584768,Meat
2380,9,18,27,82.79,82.82,82.9,82.95,-63.106857,Iron
90,10,20,30,25.41,25.51,25.61,25.72,-3.322886,CoolDrink
1630,6,12,18,53.84,53.84,53.84,54.19,-29.07178,CoolDrink
680,14,28,42,75.75,75.79,76.42,76.46,-63.687405,Medicine
3890,17,34,51,60.3,60.94,61.08,61.17,-36.822412,FruitJuice
390,5,10,15,15.06,15.06,16.32,17.14,9.138669,Apple
2140,12,24,36,65.05,65.32,65.7,65.99,-40.28178,CoolDrink
810,17,34,51,39.75,40.2,40.3,40.44,-14.98178,CoolDrink
2510,20,40,60,50.41,50.62,50.83,51.03,-28.322886,CoolDrink
510,16,32,48,21.17,21.28,21.48,21.58,3.59822,FruitJuice
1050,18,36,54,74.18,74.51,74.55,74.65,-54.496857,Aluminium
2340,13,26,39,48.66,48.76,48.97,49.07,-26.572886,CoolDrink
170,18,36,54,13.74,13.97,14.18,14.335,6.517085,ICECREAM
1330,5,10,15,44.5,44.5,44.5,44.5,-23.64855,Water
1340,8,16,24,25.315,25.385,25.485,25.485,-5.057915,ICECREAM
1560,11,22,33,40.6,40.7,40.8,40.91,-18.512886,CoolDrink
310,12,24,36,60.87,60.87,60.88,60.93,-41.186857,Iron
2130,9,18,27,63.2,63.4,63.4,63.2,-45.40355,Water
40,12,24,36,24.89,24.99,25.1,25.3,-2.802886,CoolDrink
530,9,18,27,34.93,35,35.14,35.36,-16.240857,ICECREAM
260,9,18,27,63.61,63.67,63.71,63.83,-43.926857,Copper
2980,15,30,45,64.88,65.14,65.16,65.39,-40.11178,FruitJuice
1560,20,40,60,66.62,66.97,67.98,68.31,-47.930857,ICECREAM
920,17,34,51,43.9,43,44.3,42.3,-23.04855,Water
360,20,40,60,64.36,64.54,64.59,64.74,-44.676857,Copper
1950,11,22,33,32.155,32.215,32.24,32.33,-11.897915,ICECREAM
1690,14,28,42,41.14,41.75,42.12,42.15,-16.37178,FruitJuice
220,7,14,21,36.7,36.8,36.8,36.9,-15.84855,Water
1900,13,26,39,59.6,59.67,60.29,60.36,-34.83178,CoolDrink
2580,9,18,27,58.61,58.75,58.82,58.88,-33.84178,FruitJuice
1380,9,18,27,54,54.4,54.5,54.4,-29.801331,Apple
1150,7,14,21,44.43,44.84,44.84,45.25,-20.231331,Apple
2470,18,36,54,67.2,67,67.9,67.5,-43.001331,Apple
2770,14,28,42,61.58,61.86,62.26,62.46,-36.81178,FruitJuice
2040,7,14,21,45.56,45.66,45.66,45.76,-23.472886,CoolDrink
840,7,14,21,33.17,33.67,33.67,34.27,-8.971331,Apple
2600,19,38,57,42.68,42.85,43.19,43.31,-19.202412,FruitJuice
1950,6,12,18,61.1,61.7,61.7,61.5,-43.30355,Water
700,15,30,45,70.91,70.96,71.37,71.74,-51.226857,Aluminium
2060,20,40,60,33.28,33.535,33.7,33.995,-13.022915,ICECREAM
2540,8,16,24,58.4,58.6,58.9,58.9,-37.54855,Water
840,20,40,60,80.16,81.12,81.51,82.41,-68.097405,Medicine
460,17,34,51,40.3,40.6,40.4,40.7,-19.44855,Water
100,17,34,51,24.3,26.2,27.2,30.6,-3.44855,Water
3160,17,34,51,82.03,82.28,82.28,82.28,-64.024768,Meat
2320,12,24,36,39.71,39.74,39.8,39.89,-16.232412,FruitJuice
1510,9,18,27,65.85,66.02,66.33,66.55,-47.160857,ICECREAM
50,5,10,15,1.7,1.7,2.46,2.46,22.498669,Apple
2260,13,26,39,64.5,64.5,64.8,64.9,-40.301331,Apple
2420,18,36,54,37.64,37.87,37.965,37.965,-17.382915,ICECREAM
2590,14,28,42,59.5,59.7,60.1,60.4,-38.64855,Water
1050,18,36,54,44.16,45.03,45.13,45.19,-19.39178,CoolDrink
120,10,20,30,25.75,26.21,26.43,26.44,-0.98178,CoolDrink
2020,19,38,57,62.77,63.29,63.71,63.91,-38.00178,CoolDrink
2940,6,12,18,90.41,90.44,90.44,90.46,-70.726857,Copper
2080,16,32,48,63.91,64.3,64.53,64.78,-39.14178,CoolDrink
3130,7,14,21,75.3,75.5,75.5,75.6,-51.101331,Apple
3170,15,30,45,82.25,82.28,82.28,82.28,-64.244768,Meat
650,15,30,45,75.26,75.7,75.75,75.79,-63.197405,Medicine
70,11,22,33,54.31,54.51,55.95,56.25,-42.247405,Medicine
1540,20,40,60,66.55,66.62,66.97,67.98,-47.860857,ICECREAM
2940,7,14,21,54.86,54.96,54.96,55.06,-32.772886,CoolDrink
1650,12,24,36,75.04,75.05,75.05,75.16,-55.356857,Iron
1400,14,28,42,72.05,72.47,72.54,72.66,-52.366857,Iron
1610,13,26,39,76.82,76.9,77.15,77.3,-57.136857,Copper
2610,17,34,51,88.19,88.21,88.32,88.37,-68.506857,Copper
1850,16,32,48,31.15,31.355,31.41,31.635,-10.892915,ICECREAM
2300,15,30,45,48.24,48.45,48.55,48.76,-26.152886,CoolDrink
1290,12,24,36,58.48,58.8,58.93,59.23,-39.790857,ICECREAM
970,12,24,36,21.68,21.88,22.01,22.245,-1.422915,ICECREAM
3130,10,20,30,75.3,75.5,75.6,74.2,-57.50355,Water
830,11,22,33,42.57,43.06,43.18,44.2,-23.880857,ICECREAM
270,20,40,60,63.78,64.56,65.4,65.46,-51.717405,Medicine
3910,7,14,21,64.88,64.98,64.98,65.09,-42.792886,CoolDrink
2240,5,10,15,64.2,64.4,64.4,64.5,-46.40355,Water
670,6,12,18,49.33,49.35,49.35,49.55,-31.324768,Meat
110,9,18,27,25.4,26.2,27.2,29.1,-4.54855,Water
1760,12,24,36,78.72,78.91,79.09,79.27,-59.036857,Copper
70,16,32,48,54.31,55.95,56.25,58.16,-42.247405,Medicine
1520,14,28,42,60,60,60.32,60.36,-41.994768,Meat
560,13,26,39,63.08,63.43,63.53,63.54,-43.396857,Iron
770,19,38,57,71.9,71.99,72.2,72.27,-52.216857,Aluminium
4780,14,28,42,70.38,70.38,70.48,70.48,-46.902412,FruitJuice
2880,12,24,36,47.27,47.28,47.46,48.02,-23.792412,FruitJuice
560,12,24,36,47.48,47.63,47.67,48.31,-29.474768,Meat
40,19,38,57,1.68,2.46,2.81,3.63,22.518669,Apple
1310,12,24,36,48.65,48.78,48.96,49.34,-23.88178,CoolDrink
1360,9,18,27,25.485,25.52,25.64,25.85,-5.227915,ICECREAM
110,8,16,24,57.08,58.16,58.35,58.35,-45.017405,Medicine
1860,20,40,60,74.71,75.2,75.57,76.57,-56.020857,ICECREAM
910,13,26,39,35.56,35.72,35.78,35.82,-11.361331,Apple
2210,10,20,30,35.085,35.15,35.22,35.31,-14.827915,ICECREAM
940,7,14,21,48.7,48.3,48.3,48.5,-30.90355,Water
2520,16,32,48,89.21,89.45,89.46,89.66,-69.526857,Aluminium
740,16,32,48,77.2,78.04,78.47,78.8,-65.137405,Medicine
130,5,10,15,58.35,58.35,58.78,58.78,-46.287405,Medicine
2870,19,38,57,54.13,54.34,54.55,54.75,-32.042886,CoolDrink
3090,16,32,48,80.85,81.18,81.19,81.51,-62.844768,Meat
1800,19,38,57,43.02,43.3,43.63,44.08,-18.25178,FruitJuice
950,5,10,15,44.3,44.3,42.8,42.8,-23.44855,Water
370,20,40,60,30.89,31.16,31.27,32.1,-6.12178,CoolDrink
560,8,16,24,30.26,30.37,30.47,30.47,-8.172886,CoolDrink
710,17,34,51,27.45,28.28,28.62,29.28,-3.251331,Apple
2270,10,20,30,81.45,81.67,81.86,82.06,-61.766857,Iron
920,8,16,24,66.92,67.05,67.16,67.16,-47.236857,Iron
880,13,26,39,52.48,52.6,52.75,52.89,-34.474768,Meat
1330,12,24,36,44.5,44.5,43.8,44.3,-23.64855,Water
1860,6,12,18,44.08,44.25,44.25,44.43,-19.31178,FruitJuice
1520,18,36,54,38.19,38.5,38.78,38.9,-13.42178,FruitJuice
380,14,28,42,19.94,20.14,20.18,20.38,4.82822,FruitJuice
840,10,20,30,70.32,70.34,70.35,70.36,-50.636857,Copper
3500,14,28,42,55.12,55.19,55.37,55.38,-31.642412,FruitJuice
850,17,34,51,80.98,81.15,81.51,82.41,-68.917405,Medicine
460,7,14,21,32.46,32.55,32.55,32.61,-7.69178,CoolDrink
90,8,16,24,55.95,56.25,57.08,57.08,-43.887405,Medicine
2010,14,28,42,62.17,62.77,63.29,63.7,-37.40178,CoolDrink
1410,7,14,21,72.47,72.47,72.47,72.54,-52.786857,Iron
1050,18,36,54,24.74,25.35,25.69,25.79,-1.262412,FruitJuice
1020,7,14,21,49.85,50.29,50.29,50.73,-31.160857,ICECREAM
1050,16,32,48,68.19,68.3,68.33,68.35,-48.506857,Iron
1330,18,36,54,74.24,74.45,74.98,75.05,-54.556857,Copper
2950,5,10,15,74,74.3,74.3,74.6,-49.801331,Apple
1600,7,14,21,41.01,41.11,41.11,41.22,-18.922886,CoolDrink
250,18,36,54,63.53,63.67,63.83,63.85,-43.846857,Copper
1420,16,32,48,54.7,54.9,54.9,54.9,-36.90355,Water
1730,11,22,33,71.83,72.37,72.42,72.59,-53.140857,ICECREAM
1180,14,28,42,30.2,31.38,31.65,32.34,-5.43178,FruitJuice
150,12,24,36,58.77,59.02,59.05,59.19,-39.086857,Iron
2970,10,20,30,74.6,74.7,74.7,74.9,-50.401331,Apple
2690,15,30,45,52.27,52.48,52.58,52.79,-30.182886,CoolDrink
1730,11,22,33,81.08,81.09,81.12,81.37,-61.396857,Aluminium
3010,18,36,54,75.1,75.5,75.7,75.8,-50.901331,Apple
3920,14,28,42,61.08,61.1,61.33,61.47,-37.602412,FruitJuice
2090,14,28,42,47.7,48,47.5,47.5,-26.84855,Water
450,5,10,15,16.665,16.665,16.72,16.72,3.592085,ICECREAM
560,18,36,54,66.31,66.5,66.69,66.94,-46.626857,Copper
2430,11,22,33,83.13,83.22,83.61,83.74,-63.446857,Iron
1390,8,16,24,75.12,75.44,75.45,75.45,-55.436857,Copper
2840,16,32,48,53.82,54.03,54.13,54.34,-31.732886,CoolDrink
1740,20,40,60,29.895,30.095,30.37,30.59,-9.637915,ICECREAM
1150,20,40,60,54.58,54.79,55.05,55.54,-35.890857,ICECREAM
1440,14,28,42,59.37,59.4,59.52,59.67,-41.364768,Meat
700,17,34,51,37.6,38.17,38.36,38.59,-12.83178,CoolDrink
880,10,20,30,43.7,44.2,44.1,44.1,-22.84855,Water
2440,10,20,30,37.87,37.965,37.965,37.965,-17.612915,ICECREAM
1100,17,34,51,68.35,68.44,68.85,69.27,-48.666857,Iron
1540,17,34,51,44.4,44.7,44.7,44.5,-23.54855,Water
3080,8,16,24,70.2,70.4,70.6,70.6,-49.34855,Water
1300,17,34,51,49.69,50.56,53.2,53.5,-25.491331,Apple
3010,12,24,36,75.1,74.8,75.5,75.7,-57.30355,Water
2740,18,36,54,60.84,61.51,61.86,62.13,-36.07178,FruitJuice
450,9,18,27,31.99,32.37,33.02,33.29,-13.300857,ICECREAM
2080,8,16,24,78.94,78.94,79.05,79.05,-59.256857,Iron
1350,9,18,27,53.5,53.9,53.8,54,-35.70355,Water
610,14,28,42,35.57,35.76,36.49,36.78,-10.80178,CoolDrink
2890,20,40,60,92.22,92.33,92.47,92.59,-72.536857,Aluminium
2570,11,22,33,89.66,89.69,89.84,89.92,-69.976857,Aluminium
890,9,18,27,44.2,44.1,44.1,43.9,-23.34855,Water
2470,7,14,21,56.52,56.64,56.64,56.73,-31.75178,FruitJuice
1430,17,34,51,63.61,63.85,64.03,64.71,-44.920857,ICECREAM
740,6,12,18,77.2,77.79,77.79,78.04,-65.137405,Medicine
2900,18,36,54,54.44,54.65,54.86,54.96,-32.352886,CoolDrink
20,13,26,39,52.44,52.82,53.19,53.63,-40.377405,Medicine
1600,5,10,15,39.29,39.29,39.41,39.41,-14.52178,FruitJuice
340,9,18,27,29.11,29.16,29.27,29.56,-10.420857,ICECREAM
4430,20,40,60,66.67,66.72,67.09,67.49,-43.192412,FruitJuice
870,11,22,33,33.47,33.57,33.67,33.78,-11.382886,CoolDrink
790,17,34,51,19.73,20.165,20.38,20.57,0.527085,ICECREAM
1120,12,24,36,23.34,23.395,23.45,23.725,-3.082915,ICECREAM
440,18,36,54,31.38,32.37,33.29,33.46,-12.690857,ICECREAM
970,10,20,30,53.72,53.85,53.96,54.04,-35.714768,Meat
130,12,24,36,26.21,26.43,26.44,26.51,-1.44178,CoolDrink
2090,15,30,45,33.61,33.875,33.995,34.14,-13.352915,ICECREAM
1650,9,18,27,80.26,80.34,80.36,80.41,-60.576857,Aluminium
3150,20,40,60,75.6,74.4,74.8,75.3,-51.401331,Apple
3090,10,20,30,74.4,74.6,74.8,75.1,-50.201331,Apple
890,12,24,36,26.6,26.71,26.78,27.33,-1.83178,FruitJuice
1970,20,40,60,61.5,61.9,61.2,61.9,-37.301331,Apple
4180,18,36,54,64.34,64.69,64.89,64.95,-40.862412,FruitJuice
2760,15,30,45,75.5,75.98,76.17,76.38,-57.494768,Meat
1170,6,12,18,72.73,72.78,72.78,73,-53.046857,Copper
630,20,40,60,35.93,36.78,36.92,37.55,-11.16178,CoolDrink
2180,19,38,57,83.62,83.78,83.82,84.24,-63.936857,Copper
3360,13,26,39,59.2,59.3,59.51,59.61,-37.112886,CoolDrink
1880,16,32,48,31.41,31.635,31.685,31.9,-11.152915,ICECREAM
630,19,38,57,19.95,20.36,20.42,20.71,3.527588,FruitJuice
430,12,24,36,61.47,61.59,61.63,61.77,-41.786857,Iron
1460,19,38,57,29.79,29.86,29.92,30.01,-6.312412,FruitJuice
2360,6,12,18,82.73,82.77,82.77,82.79,-63.046857,Iron
140,11,22,33,58.3,58.77,59.02,59.05,-38.616857,Iron
1960,16,32,48,83.29,83.65,83.66,83.76,-63.606857,Aluminium
1050,14,28,42,68.19,68.19,68.33,68.33,-48.506857,Iron
620,10,20,30,25.24,25.25,25.29,25.46,-1.041331,Apple
900,11,22,33,48.2,48.1,48.2,48.4,-30.40355,Water
450,19,38,57,68.11,69.29,70.46,70.64,-56.047405,Medicine
2610,10,20,30,59.9,60.1,60.4,60.7,-39.04855,Water
1890,9,18,27,75.26,75.57,76.05,76.57,-56.570857,ICECREAM
550,13,26,39,69.42,69.57,69.63,69.81,-49.736857,Aluminium
380,12,24,36,38.6,38.8,38.4,38.9,-17.74855,Water
2330,13,26,39,85.16,85.36,85.49,85.5,-65.476857,Copper
880,17,34,51,43.7,44.1,44.1,44.6,-22.84855,Water
3270,13,26,39,58.27,58.37,58.58,58.68,-36.182886,CoolDrink
1150,18,36,54,36.36,36.57,36.77,36.88,-14.272886,CoolDrink
610,12,24,36,22,22.13,22.15,22.63,2.76822,FruitJuice
1110,19,38,57,35.95,36.15,36.36,36.57,-13.862886,CoolDrink
910,14,28,42,83.33,84.2,84.2,84.2,-71.267405,Medicine
590,12,24,36,36.27,36.67,36.74,37.24,-17.580857,ICECREAM
2990,12,24,36,89.75,89.82,90.09,90.2,-70.066857,Iron
270,15,30,45,67.22,67.65,67.8,67.84,-47.536857,Aluminium
1690,19,38,57,29.095,29.335,29.515,29.945,-8.837915,ICECREAM
3230,17,34,51,73.6,74,74.2,74.6,-52.74855,Water
3170,7,14,21,67.52,68.1,68.1,68.35,-42.75178,FruitJuice
3560,13,26,39,55.6,55.71,55.75,55.9,-32.122412,FruitJuice
2550,5,10,15,68.4,68.4,68.4,68.2,-50.60355,Water
480,15,30,45,29.44,29.54,29.75,29.95,-7.352886,CoolDrink
1740,16,32,48,62.49,62.64,62.78,63.2,-44.484768,Meat
4400,20,40,60,66.5,66.61,66.71,66.82,-43.022412,FruitJuice
2050,20,40,60,78.58,78.74,78.94,79.17,-58.896857,Iron
2970,11,22,33,74.6,74.7,74.7,74.9,-50.401331,Apple
630,10,20,30,25.25,25.29,25.46,25.66,-1.051331,Apple
3270,17,34,51,58.27,58.47,58.58,58.78,-36.182886,CoolDrink
480,17,34,51,40.7,41,41.5,42,-22.90355,Water
1510,19,38,57,55.2,55.7,55.9,56.2,-37.40355,Water
4050,10,20,30,66.33,66.43,66.53,66.64,-44.242886,CoolDrink
2100,19,38,57,84.46,84.65,84.68,84.86,-64.776857,Aluminium
440,14,28,42,68.04,68.11,69.29,69.96,-55.977405,Medicine
3100,12,24,36,65.81,65.83,66.36,66.9,-41.04178,FruitJuice
2920,10,20,30,64.05,64.07,64.31,64.57,-39.28178,FruitJuice
3060,5,10,15,75.8,75.5,75.5,74.2,-51.601331,Apple
170,12,24,36,13.74,13.77,13.97,14.18,6.517085,ICECREAM
1420,10,20,30,78.09,78.41,78.53,78.66,-58.406857,Aluminium
3130,18,36,54,71.2,71.7,72.3,72.5,-50.34855,Water
680,9,18,27,68.1,68.24,68.3,68.66,-48.416857,Copper
670,11,22,33,36.92,37.31,37.55,37.6,-12.15178,CoolDrink
230,7,14,21,43.59,43.78,43.78,43.79,-25.584768,Meat
2390,14,28,42,37.335,37.37,37.64,37.72,-17.077915,ICECREAM
320,16,32,48,65.41,65.67,65.77,65.83,-53.347405,Medicine
1090,11,22,33,43.76,44.1,44.17,44.17,-19.561331,Apple
4550,11,22,33,67.96,68,68.22,68.45,-44.482412,FruitJuice
2210,5,10,15,63.5,64.1,64.1,64.1,-39.301331,Apple
2040,8,16,24,67.36,67.4,67.66,67.66,-49.354768,Meat
490,13,26,39,41,41,41.7,42,-23.20355,Water
2670,19,38,57,88.4,88.65,88.74,88.98,-68.716857,Copper
990,20,40,60,43.8,43.6,44.2,43.6,-22.94855,Water
780,14,28,42,78.6,78.8,78.95,79.58,-66.537405,Medicine
1270,20,40,60,24.585,24.79,24.965,25.26,-4.327915,ICECREAM
990,14,28,42,43.8,43.5,43.5,44.2,-22.94855,Water
1950,17,34,51,32.155,32.24,32.33,32.44,-11.897915,ICECREAM
3160,7,14,21,72,72.3,72.3,72.5,-51.14855,Water
2990,18,36,54,55.37,55.58,55.79,55.89,-33.282886,CoolDrink
1350,16,32,48,35.99,36.4,36.65,36.83,-11.22178,FruitJuice
830,5,10,15,51.51,51.51,51.59,51.59,-33.504768,Meat
310,5,10,15,65.4,65.4,65.41,65.41,-53.337405,Medicine
2980,20,40,60,74.7,74.9,74.8,75.5,-56.90355,Water
1260,14,28,42,57.24,57.53,57.86,58.1,-39.234768,Meat
810,13,26,39,20.165,20.38,20.57,20.61,0.092085,ICECREAM
360,18,36,54,60.98,61.21,61.26,61.34,-41.296857,Iron
4100,6,12,18,66.84,66.95,66.95,67.05,-44.752886,CoolDrink
1380,9,18,27,25.64,25.85,25.95,26.18,-5.382915,ICECREAM
1560,16,32,48,27.605,27.755,28.08,28.225,-7.347915,ICECREAM
1660,11,22,33,75.05,75.05,75.09,75.16,-55.366857,Iron
2870,10,20,30,63.38,63.48,63.56,63.71,-38.61178,FruitJuice
2250,15,30,45,81.31,81.33,81.67,82.06,-61.626857,Iron
420,18,36,54,64.74,64.85,65.02,65.07,-45.056857,Copper
3360,7,14,21,59.2,59.3,59.3,59.4,-37.112886,CoolDrink
2970,11,22,33,67.8,68,68.4,68.6,-46.94855,Water
2440,9,18,27,88.54,88.6,88.6,88.61,-68.856857,Aluminium
2430,18,36,54,54.41,54.96,56.52,56.64,-29.64178,FruitJuice
3090,11,22,33,74.4,74.6,74.8,75.1,-50.201331,Apple
2720,9,18,27,86.8,86.8,86.9,86.97,-67.116857,Iron
1250,18,36,54,46.93,48.56,49.03,49.69,-22.731331,Apple
1460,18,36,54,59.42,59.67,59.88,59.99,-41.414768,Meat
2410,18,36,54,71.36,71.69,71.98,72.09,-53.354768,Meat
1840,7,14,21,34.01,34.11,34.11,34.31,-10.532412,FruitJuice
3790,12,24,36,58.44,59,59,59.35,-34.962412,FruitJuice
2920,6,12,18,88.75,88.99,88.99,89.09,-69.066857,Iron
2080,15,30,45,33.535,33.7,33.875,34.11,-13.277915,ICECREAM
360,14,28,42,19.47,19.9,20.14,20.16,5.29822,FruitJuice
260,16,32,48,14.64,15,15.37,15.54,8.837588,FruitJuice
610,9,18,27,41.7,42,41.7,42.2,-20.84855,Water
1780,9,18,27,58.7,58.7,58.5,58.7,-34.501331,Apple
680,6,12,18,68.1,68.24,68.24,68.3,-48.416857,Copper
2100,11,22,33,62.8,62.6,63.1,63.2,-45.00355,Water
900,11,22,33,82.41,83.33,84.2,84.2,-70.347405,Medicine
410,13,26,39,68.65,68.68,68.72,68.74,-48.966857,Aluminium
650,13,26,39,36.78,36.8,37.31,37.55,-12.01178,CoolDrink
2490,19,38,57,72.88,72.98,73.11,73.18,-54.874768,Meat
960,18,36,54,53.25,53.85,54.04,54.04,-35.244768,Meat
1070,20,40,60,49.6,49.9,50.5,50.8,-31.80355,Water
250,9,18,27,14.6,14.64,14.78,15,8.877588,FruitJuice
2190,11,22,33,50.38,50.39,50.56,51.09,-25.61178,FruitJuice
2220,10,20,30,85.24,85.3,85.43,85.45,-65.556857,Aluminium
3420,18,36,54,54.07,54.29,54.64,54.83,-30.592412,FruitJuice
950,17,34,51,44.3,42.3,43.5,43.5,-23.44855,Water
3790,14,28,42,58.44,59,59.1,59.35,-34.962412,FruitJuice
2440,12,24,36,66.9,67.1,67.4,67.2,-49.10355,Water
3230,11,22,33,73.6,73.8,74,74.2,-52.74855,Water
270,19,38,57,14.645,14.785,15.02,15.055,5.612085,ICECREAM
600,6,12,18,23.73,24.99,24.99,25.24,0.468669,Apple
430,14,28,42,64.83,64.85,65.02,65.07,-45.146857,Copper
170,18,36,54,13.9,14.12,14.33,14.51,9.577588,FruitJuice
850,13,26,39,80.98,81.12,81.51,81.53,-68.917405,Medicine
2900,11,22,33,88.66,88.66,88.75,88.99,-68.976857,Iron
1330,16,32,48,28.64,28.96,28.99,29.06,-5.162412,FruitJuice
1050,12,24,36,74.18,74.21,74.51,74.55,-54.496857,Aluminium
1460,7,14,21,55.1,54.9,54.9,55.1,-30.901331,Apple
140,13,26,39,13.5,13.62,13.9,13.91,9.977588,FruitJuice
80,7,14,21,42.08,42.12,42.12,42.18,-24.074768,Meat
2620,8,16,24,58.94,59.01,59.29,59.29,-34.17178,FruitJuice
770,17,34,51,65.5,65.72,65.82,66,-45.816857,Iron
1460,13,26,39,26.8,26.825,26.94,27.005,-6.542915,ICECREAM
1930,18,36,54,76.88,77.33,77.7,77.93,-58.190857,ICECREAM
300,20,40,60,60.78,60.87,60.91,60.98,-41.096857,Iron
2590,10,20,30,69.1,68.4,68.6,69.6,-44.901331,Apple
3020,7,14,21,74.8,75.5,75.5,75.5,-50.601331,Apple
2240,5,10,15,35.31,35.38,35.38,35.635,-15.052915,ICECREAM
860,9,18,27,81.12,81.15,81.51,81.53,-69.057405,Medicine
910,17,34,51,26.78,27.33,27.34,27.54,-2.01178,FruitJuice
2130,9,18,27,63.2,63.4,63.4,63.2,-45.40355,Water
80,13,26,39,54.51,55.95,57.08,58.16,-42.447405,Medicine
520,8,16,24,70.84,71.49,71.95,71.95,-58.777405,Medicine
400,11,22,33,29.97,30.06,30.59,30.64,-11.280857,ICECREAM
40,9,18,27,24.85,25.17,25.2,25.34,-0.08178,CoolDrink
1290,8,16,24,48.55,48.55,48.65,48.65,-23.78178,CoolDrink
10,15,30,45,64.51,64.78,64.94,64.98,-44.826857,Aluminium
2640,16,32,48,90.55,90.79,90.8,90.97,-70.866857,Aluminium
160,12,24,36,59.64,60.6,61,61.9,-47.577405,Medicine
870,17,34,51,43.5,44.2,44.1,43.9,-22.64855,Water
1590,10,20,30,30.84,30.88,30.99,31.02,-7.362412,FruitJuice
790,18,36,54,78.8,78.95,79.66,80.16,-66.737405,Medicine
2670,13,26,39,59.79,59.82,60.14,60.59,-35.02178,FruitJuice
2200,7,14,21,83.78,83.8,83.8,83.82,-64.096857,Copper
2520,9,18,27,84.59,84.71,84.77,85.11,-64.906857,Iron
1360,19,38,57,25.485,25.64,25.95,26.275,-5.227915,ICECREAM
80,14,28,42,54.51,55.95,57.08,58.16,-42.447405,Medicine
1010,5,10,15,49.7,49.7,49.85,50.29,-31.010857,ICECREAM
2610,19,38,57,85.72,86.06,86.35,86.51,-66.036857,Iron
420,19,38,57,31.8,32.3,32.46,32.61,-7.03178,CoolDrink
3450,9,18,27,54.52,54.64,54.83,54.87,-31.042412,FruitJuice
870,11,22,33,47.6,47.8,48.1,48.2,-29.80355,Water
3780,12,24,36,58.34,58.44,59,59.1,-34.862412,FruitJuice
380,11,22,33,45.74,45.8,45.83,45.94,-27.734768,Meat
250,10,20,30,63.61,63.77,63.78,63.86,-51.547405,Medicine
4270,17,34,51,65.45,65.59,65.65,65.76,-41.972412,FruitJuice
590,7,14,21,73.48,73.73,73.73,73.9,-61.417405,Medicine
2670,14,28,42,52.07,52.17,52.38,52.48,-29.982886,CoolDrink
1070,11,22,33,43.2,43.2,44.2,43.4,-22.34855,Water
1720,14,28,42,55.7,55.74,56.39,56.64,-30.93178,CoolDrink
1820,11,22,33,43.3,43.61,43.63,43.74,-18.53178,FruitJuice
1870,11,22,33,31.355,31.41,31.525,31.635,-11.097915,ICECREAM
1790,20,40,60,73.07,73.81,74.34,74.6,-54.380857,ICECREAM
1330,10,20,30,58.33,58.34,58.35,58.38,-40.324768,Meat
590,9,18,27,17.83,17.94,18.05,18.17,2.427085,ICECREAM
1930,7,14,21,80.7,80.7,80.7,80.74,-61.016857,Copper
1330,11,22,33,58.33,58.34,58.35,58.38,-40.324768,Meat
1110,17,34,51,53.03,53.95,54.16,54.68,-34.340857,ICECREAM
