time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,Cold Object
2010.0,17.0,34.0,51.0,47.76,48.12,48.67,48.99,FruitJuice
1720.0,14.0,28.0,42.0,71.58,71.83,72.42,72.59,ICECREAM
680.0,14.0,28.0,42.0,42.6,42.3,42.7,42.4,Water
550.0,12.0,24.0,36.0,18.62,18.97,19.01,19.33,FruitJuice
1120.0,16.0,32.0,48.0,53.21,54.16,54.58,54.79,ICECREAM
1290.0,12.0,24.0,36.0,49.03,49.69,49.82,50.56,Apple
2450.0,19.0,38.0,57.0,49.79,50.0,50.21,50.41,CoolDrink
10.0,11.0,22.0,33.0,24.58,24.73,24.75,24.85,CoolDrink
1330.0,19.0,38.0,57.0,44.5,43.8,44.3,44.6,Water
790.0,6.0,12.0,18.0,31.87,32.14,32.14,32.57,Apple
510.0,16.0,32.0,48.0,62.45,62.92,62.96,63.08,Iron
1820.0,6.0,12.0,18.0,59.2,59.2,59.2,59.3,Water
670.0,9.0,18.0,27.0,38.44,38.73,39.2,39.23,ICECREAM
2290.0,5.0,10.0,15.0,81.86,82.06,82.06,82.11,Iron
2590.0,9.0,18.0,27.0,89.84,89.92,90.38,90.42,Aluminium
2210.0,5.0,10.0,15.0,85.17,85.24,85.24,85.3,Aluminium
2050.0,10.0,20.0,30.0,62.2,61.9,62.5,62.6,Water
1130.0,18.0,36.0,54.0,44.24,44.43,45.25,45.26,Apple
380.0,18.0,36.0,54.0,66.97,67.49,67.55,67.62,Medicine
890.0,19.0,38.0,57.0,70.4,70.43,70.52,70.73,Copper
450.0,11.0,22.0,33.0,68.11,68.92,69.29,69.96,Medicine
810.0,11.0,22.0,33.0,25.21,25.34,25.48,25.63,FruitJuice
1130.0,20.0,40.0,60.0,45.58,45.87,46.01,46.78,CoolDrink
460.0,13.0,26.0,39.0,65.02,65.07,65.21,65.25,Copper
3370.0,8.0,16.0,24.0,59.3,59.4,59.51,59.51,CoolDrink
2750.0,7.0,14.0,21.0,86.97,87.04,87.04,87.07,Iron
2230.0,7.0,14.0,21.0,84.11,84.24,84.24,84.25,Copper
220.0,13.0,26.0,39.0,62.58,62.81,63.61,63.77,Medicine
2290.0,13.0,26.0,39.0,84.82,84.82,84.94,85.16,Copper
730.0,15.0,30.0,45.0,39.42,39.57,40.45,40.56,ICECREAM
1620.0,9.0,18.0,27.0,57.0,57.1,57.1,57.5,Water
3190.0,12.0,24.0,36.0,57.44,57.54,57.65,57.85,CoolDrink
2360.0,17.0,34.0,51.0,85.49,85.51,85.53,85.76,Copper
410.0,14.0,28.0,42.0,45.94,45.94,46.26,46.36,Meat
890.0,5.0,10.0,15.0,48.1,48.1,48.2,48.2,Water
2450.0,5.0,10.0,15.0,49.79,49.9,49.9,50.0,CoolDrink
3960.0,17.0,34.0,51.0,65.4,65.6,65.71,65.91,CoolDrink
770.0,14.0,28.0,42.0,50.9,51.1,51.26,51.28,Meat
1410.0,15.0,30.0,45.0,39.05,39.15,39.36,39.46,CoolDrink
1080.0,10.0,20.0,30.0,72.08,72.16,72.19,72.23,Copper
2810.0,10.0,20.0,30.0,64.5,64.7,64.9,65.1,Water
250.0,7.0,14.0,21.0,7.64,8.64,8.64,9.7,Apple
850.0,9.0,18.0,27.0,33.67,34.27,34.6,35.05,Apple
140.0,19.0,38.0,57.0,58.78,59.64,61.0,61.9,Medicine
160.0,12.0,24.0,36.0,59.64,60.6,61.0,61.9,Medicine
320.0,6.0,12.0,18.0,12.19,12.28,12.28,12.42,Apple
1900.0,10.0,20.0,30.0,82.57,82.61,82.66,83.07,Aluminium
660.0,20.0,40.0,60.0,44.2,44.5,44.8,45.0,Water
1960.0,11.0,22.0,33.0,61.44,61.79,61.99,61.99,CoolDrink
2080.0,17.0,34.0,51.0,63.91,64.3,64.53,64.78,CoolDrink
840.0,14.0,28.0,42.0,72.3,72.3,72.38,72.75,Aluminium
790.0,16.0,32.0,48.0,19.73,20.165,20.38,20.57,ICECREAM
2830.0,19.0,38.0,57.0,76.65,76.74,77.06,77.61,Meat
1400.0,5.0,10.0,15.0,25.95,26.18,26.18,26.275,ICECREAM
1550.0,15.0,30.0,45.0,79.41,79.53,79.56,79.63,Aluminium
4620.0,7.0,14.0,21.0,68.68,68.79,68.79,68.93,FruitJuice
1760.0,18.0,36.0,54.0,30.095,30.37,30.59,30.615,ICECREAM
3980.0,16.0,32.0,48.0,65.6,65.81,65.91,66.12,CoolDrink
1860.0,16.0,32.0,48.0,59.8,60.4,60.8,61.0,Water
1830.0,19.0,38.0,57.0,30.855,31.15,31.355,31.525,ICECREAM
1930.0,10.0,20.0,30.0,31.9,32.035,32.155,32.215,ICECREAM
2350.0,8.0,16.0,24.0,53.45,53.45,53.68,53.68,FruitJuice
2890.0,12.0,24.0,36.0,77.61,77.61,77.72,77.99,Meat
2010.0,13.0,26.0,39.0,45.7,45.5,45.7,45.7,Water
1910.0,5.0,10.0,15.0,77.17,77.29,77.29,77.36,Iron
400.0,10.0,20.0,30.0,20.16,20.18,20.38,20.49,FruitJuice
1740.0,12.0,24.0,36.0,81.09,81.12,81.37,81.41,Aluminium
2320.0,8.0,16.0,24.0,86.75,87.13,87.38,87.38,Aluminium
2300.0,12.0,24.0,36.0,69.98,70.14,70.17,70.27,Meat
2980.0,14.0,28.0,42.0,74.7,74.7,75.1,74.8,Water
1290.0,7.0,14.0,21.0,74.05,74.19,74.19,74.21,Copper
70.0,8.0,16.0,24.0,54.31,54.51,55.95,55.95,Medicine
1820.0,10.0,20.0,30.0,81.67,81.94,82.17,82.17,Aluminium
870.0,6.0,12.0,18.0,44.49,45.57,45.57,45.71,ICECREAM
2260.0,12.0,24.0,36.0,84.55,84.72,84.8,84.82,Copper
2870.0,15.0,30.0,45.0,89.93,90.05,90.17,90.28,Copper
590.0,11.0,22.0,33.0,36.27,36.67,36.74,36.84,ICECREAM
1880.0,20.0,40.0,60.0,76.89,77.16,77.29,77.59,Iron
740.0,13.0,26.0,39.0,39.57,39.81,40.56,40.78,ICECREAM
2770.0,14.0,28.0,42.0,71.6,71.5,72.1,72.2,Water
1010.0,19.0,38.0,57.0,71.41,71.71,71.96,72.04,Copper
400.0,15.0,30.0,45.0,29.97,30.06,30.64,31.38,ICECREAM
1730.0,8.0,16.0,24.0,42.35,42.46,42.56,42.56,CoolDrink
940.0,5.0,10.0,15.0,34.19,34.19,34.29,34.29,CoolDrink
190.0,16.0,32.0,48.0,61.11,62.29,62.58,63.22,Medicine
1290.0,16.0,32.0,48.0,57.86,58.12,58.26,58.34,Meat
1160.0,17.0,34.0,51.0,36.46,36.67,36.77,36.98,CoolDrink
1870.0,15.0,30.0,45.0,44.25,44.5,44.52,45.43,FruitJuice
20.0,14.0,28.0,42.0,19.81,19.91,20.57,21.05,ICECREAM
2360.0,18.0,36.0,54.0,85.49,85.51,85.68,85.76,Copper
1890.0,11.0,22.0,33.0,59.59,59.6,59.67,59.9,CoolDrink
1070.0,6.0,12.0,18.0,54.58,54.75,54.75,54.87,Meat
2800.0,6.0,12.0,18.0,91.65,91.68,91.68,91.82,Aluminium
70.0,16.0,32.0,48.0,25.2,25.41,25.51,25.72,CoolDrink
1280.0,7.0,14.0,21.0,48.96,49.03,49.03,49.69,Apple
2860.0,5.0,10.0,15.0,65.5,65.7,65.7,65.9,Water
3160.0,5.0,10.0,15.0,50.72,51.14,51.14,51.23,FruitJuice
2350.0,9.0,18.0,27.0,36.995,37.165,37.205,37.275,ICECREAM
1250.0,18.0,36.0,54.0,46.93,48.56,49.03,49.69,Apple
2900.0,13.0,26.0,39.0,88.66,88.66,88.99,89.09,Iron
760.0,14.0,28.0,42.0,50.86,50.9,51.19,51.26,Meat
920.0,12.0,24.0,36.0,43.9,44.6,43.0,42.8,Water
1740.0,8.0,16.0,24.0,62.49,62.51,62.64,62.64,Meat
4260.0,6.0,12.0,18.0,65.34,65.45,65.45,65.53,FruitJuice
270.0,19.0,38.0,57.0,37.6,37.8,37.7,38.3,Water
1780.0,19.0,38.0,57.0,63.1,63.37,63.55,63.62,Meat
20.0,19.0,38.0,57.0,-0.6,1.68,2.46,2.81,Apple
2110.0,17.0,34.0,51.0,47.5,47.5,47.5,46.9,Water
860.0,17.0,34.0,51.0,44.2,45.57,45.71,46.07,ICECREAM
660.0,20.0,40.0,60.0,75.49,75.75,76.09,76.46,Medicine
1810.0,18.0,36.0,54.0,81.65,81.94,82.17,82.29,Aluminium
790.0,14.0,28.0,42.0,39.3,39.56,39.85,40.2,CoolDrink
2500.0,16.0,32.0,48.0,57.0,57.9,58.2,58.6,Water
880.0,5.0,10.0,15.0,45.57,45.57,45.71,45.71,ICECREAM
1930.0,14.0,28.0,42.0,80.7,80.7,80.78,80.98,Copper
380.0,15.0,30.0,45.0,66.97,67.08,67.5,67.55,Medicine
2000.0,18.0,36.0,54.0,78.15,78.22,78.22,78.22,ICECREAM
1680.0,15.0,30.0,45.0,41.84,41.94,42.15,42.25,CoolDrink
230.0,8.0,16.0,24.0,62.81,63.22,63.61,63.61,Medicine
1550.0,20.0,40.0,60.0,51.94,52.11,52.7,53.49,CoolDrink
2960.0,20.0,40.0,60.0,89.23,89.31,89.82,90.2,Iron
1840.0,19.0,38.0,57.0,58.5,59.15,59.34,59.6,CoolDrink
1470.0,11.0,22.0,33.0,26.825,26.88,26.94,27.005,ICECREAM
130.0,13.0,26.0,39.0,4.17,4.3,5.66,5.68,Apple
2940.0,15.0,30.0,45.0,54.86,55.06,55.17,55.37,CoolDrink
900.0,15.0,30.0,45.0,44.1,44.1,44.6,43.0,Water
1770.0,6.0,12.0,18.0,30.195,30.37,30.37,30.46,ICECREAM
2700.0,15.0,30.0,45.0,70.7,70.8,71.4,71.1,Water
80.0,7.0,14.0,21.0,65.43,65.6,65.6,65.7,Aluminium
1750.0,19.0,38.0,57.0,76.02,76.05,76.29,76.39,Iron
1500.0,11.0,22.0,33.0,65.34,65.85,66.02,66.33,ICECREAM
310.0,9.0,18.0,27.0,15.02,15.04,15.055,15.13,ICECREAM
2970.0,13.0,26.0,39.0,74.6,74.7,74.9,75.1,Water
3260.0,20.0,40.0,60.0,69.73,70.29,70.29,70.29,FruitJuice
2180.0,16.0,32.0,48.0,34.705,34.94,35.085,35.22,ICECREAM
1770.0,16.0,32.0,48.0,58.2,58.7,58.5,59.2,Water
2100.0,7.0,14.0,21.0,82.21,82.41,82.41,82.62,Copper
2180.0,20.0,40.0,60.0,63.8,64.4,64.1,64.2,Water
230.0,9.0,18.0,27.0,36.7,36.9,37.3,37.5,Water
3110.0,16.0,32.0,48.0,65.83,66.76,66.9,67.34,FruitJuice
1220.0,15.0,30.0,45.0,56.1,56.16,56.94,57.24,Meat
1330.0,7.0,14.0,21.0,58.33,58.34,58.34,58.35,Meat
2350.0,14.0,28.0,42.0,53.45,53.45,53.69,53.85,FruitJuice
2230.0,8.0,16.0,24.0,68.99,69.07,69.36,69.36,Meat
830.0,7.0,14.0,21.0,47.3,46.9,46.9,47.4,Water
1020.0,15.0,30.0,45.0,71.57,71.71,71.96,72.0,Copper
4090.0,7.0,14.0,21.0,66.74,66.84,66.84,66.95,CoolDrink
2980.0,15.0,30.0,45.0,74.7,74.9,75.1,75.5,Water
1150.0,18.0,36.0,54.0,45.87,46.01,46.78,46.88,CoolDrink
1510.0,20.0,40.0,60.0,65.85,66.33,66.61,66.65,ICECREAM
1780.0,15.0,30.0,45.0,56.96,57.08,57.37,58.22,CoolDrink
1200.0,14.0,28.0,42.0,45.76,45.86,46.4,46.54,Apple
1990.0,15.0,30.0,45.0,32.39,32.705,32.795,33.03,ICECREAM
1550.0,10.0,20.0,30.0,51.94,52.0,52.11,52.64,CoolDrink
630.0,13.0,26.0,39.0,35.93,36.49,36.8,36.92,CoolDrink
480.0,8.0,16.0,24.0,69.96,70.46,70.57,70.57,Medicine
60.0,10.0,20.0,30.0,34.6,34.6,34.8,34.7,Water
970.0,19.0,38.0,57.0,34.5,34.71,34.91,35.12,CoolDrink
3040.0,11.0,22.0,33.0,55.89,55.99,56.1,56.2,CoolDrink
1360.0,10.0,20.0,30.0,74.76,74.98,75.05,75.12,Copper
20.0,6.0,12.0,18.0,40.76,40.95,40.95,41.04,Meat
1150.0,12.0,24.0,36.0,69.27,69.29,69.57,69.66,Iron
860.0,18.0,36.0,54.0,43.6,43.7,44.1,44.1,Water
2030.0,12.0,24.0,36.0,32.865,33.03,33.12,33.4,ICECREAM
990.0,15.0,30.0,45.0,43.8,43.5,43.5,44.2,Water
1600.0,13.0,26.0,39.0,30.88,30.99,31.07,31.26,FruitJuice
920.0,7.0,14.0,21.0,43.9,44.6,44.6,43.0,Water
840.0,15.0,30.0,45.0,33.17,34.27,34.6,35.19,Apple
2280.0,12.0,24.0,36.0,84.8,84.82,84.82,84.94,Copper
240.0,16.0,32.0,48.0,63.22,63.77,63.78,64.56,Medicine
160.0,9.0,18.0,27.0,13.66,13.74,13.77,13.97,ICECREAM
2560.0,8.0,16.0,24.0,58.9,59.1,59.3,59.3,Water
760.0,17.0,34.0,51.0,45.5,46.3,46.2,46.6,Water
620.0,16.0,32.0,48.0,42.0,42.2,41.9,42.3,Water
280.0,15.0,30.0,45.0,63.71,63.83,63.9,63.92,Copper
270.0,12.0,24.0,36.0,59.96,60.18,60.42,60.87,Iron
1780.0,17.0,34.0,51.0,58.7,58.5,58.7,59.2,Water
490.0,19.0,38.0,57.0,17.84,18.05,18.36,18.62,FruitJuice
2000.0,17.0,34.0,51.0,61.8,61.8,61.9,62.2,Water
1070.0,15.0,30.0,45.0,29.3,29.41,29.64,29.73,FruitJuice
1500.0,7.0,14.0,21.0,51.5,51.5,51.5,51.62,CoolDrink
710.0,10.0,20.0,30.0,49.95,50.15,50.19,50.75,Meat
2380.0,17.0,34.0,51.0,85.51,85.68,85.76,85.92,Copper
2810.0,9.0,18.0,27.0,89.53,89.6,89.73,89.75,Copper
390.0,18.0,36.0,54.0,15.93,16.185,16.38,16.535,ICECREAM
2710.0,12.0,24.0,36.0,91.03,91.04,91.05,91.15,Aluminium
1950.0,10.0,20.0,30.0,83.26,83.29,83.49,83.65,Aluminium
1060.0,7.0,14.0,21.0,35.43,35.53,35.53,35.64,CoolDrink
1680.0,10.0,20.0,30.0,41.84,41.94,42.04,42.15,CoolDrink
180.0,7.0,14.0,21.0,26.96,27.5,27.5,27.74,CoolDrink
2260.0,15.0,30.0,45.0,64.5,64.9,64.8,65.5,Water
790.0,6.0,12.0,18.0,39.3,39.56,39.56,39.75,CoolDrink
2310.0,13.0,26.0,39.0,86.53,86.75,87.38,87.64,Aluminium
2180.0,20.0,40.0,60.0,85.0,85.11,85.24,85.43,Aluminium
220.0,19.0,38.0,57.0,28.85,28.97,29.29,29.54,CoolDrink
1640.0,10.0,20.0,30.0,69.25,69.84,70.31,70.4,ICECREAM
950.0,17.0,34.0,51.0,44.3,42.3,43.5,43.5,Water
250.0,5.0,10.0,15.0,66.77,66.77,67.07,67.07,Aluminium
910.0,7.0,14.0,21.0,35.56,35.72,35.72,35.77,Apple
490.0,17.0,34.0,51.0,68.88,68.95,68.97,69.18,Aluminium
2170.0,18.0,36.0,54.0,79.9,80.26,80.38,80.68,Iron
1000.0,11.0,22.0,33.0,49.55,49.7,49.85,50.29,ICECREAM
1020.0,7.0,14.0,21.0,41.21,41.76,41.76,42.28,Apple
740.0,9.0,18.0,27.0,69.07,69.4,69.57,69.71,Copper
1760.0,6.0,12.0,18.0,62.64,62.78,62.78,63.1,Meat
410.0,15.0,30.0,45.0,67.5,67.55,68.04,68.92,Medicine
930.0,8.0,16.0,24.0,41.23,41.29,41.81,41.81,CoolDrink
850.0,18.0,36.0,54.0,70.34,70.36,70.4,70.43,Copper
180.0,9.0,18.0,27.0,61.0,61.11,61.9,62.29,Medicine
140.0,19.0,38.0,57.0,35.9,35.8,36.2,36.2,Water
2460.0,14.0,28.0,42.0,72.09,72.14,72.88,72.93,Meat
30.0,5.0,10.0,15.0,0.75,0.75,1.68,1.68,Apple
2310.0,8.0,16.0,24.0,52.88,53.04,53.07,53.07,FruitJuice
460.0,14.0,28.0,42.0,65.02,65.07,65.21,65.25,Copper
3570.0,16.0,32.0,48.0,55.71,55.75,55.9,56.24,FruitJuice
360.0,18.0,36.0,54.0,39.0,39.0,39.2,39.6,Water
930.0,7.0,14.0,21.0,73.17,73.19,73.19,73.59,Aluminium
650.0,8.0,16.0,24.0,18.46,18.545,18.61,18.61,ICECREAM
2050.0,13.0,26.0,39.0,84.15,84.16,84.28,84.4,Aluminium
340.0,6.0,12.0,18.0,45.37,45.49,45.49,45.5,Meat
780.0,14.0,28.0,42.0,31.37,31.87,32.57,32.83,Apple
500.0,14.0,28.0,42.0,70.57,70.64,71.49,71.95,Medicine
310.0,18.0,36.0,54.0,60.87,60.88,60.93,60.98,Iron
1330.0,18.0,36.0,54.0,44.5,43.8,44.3,44.3,Water
2000.0,8.0,16.0,24.0,35.44,35.58,35.72,35.72,FruitJuice
2580.0,20.0,40.0,60.0,85.49,85.65,85.78,86.1,Iron
4220.0,6.0,12.0,18.0,68.09,68.19,68.19,68.19,CoolDrink
120.0,13.0,26.0,39.0,58.16,58.35,59.47,59.64,Medicine
1730.0,10.0,20.0,30.0,42.15,42.15,42.21,42.34,FruitJuice
1120.0,19.0,38.0,57.0,55.1,55.39,55.55,55.64,Meat
2960.0,14.0,28.0,42.0,78.5,78.52,78.74,79.2,Meat
2920.0,6.0,12.0,18.0,92.42,92.47,92.47,92.5,Aluminium
3150.0,10.0,20.0,30.0,75.6,74.2,74.4,74.6,Water
2210.0,17.0,34.0,51.0,83.8,84.11,84.24,84.55,Copper
360.0,16.0,32.0,48.0,29.27,29.76,29.79,30.06,ICECREAM
1590.0,16.0,32.0,48.0,79.63,79.86,79.89,80.23,Aluminium
1900.0,13.0,26.0,39.0,77.16,77.17,77.36,77.59,Iron
2690.0,5.0,10.0,15.0,70.8,70.7,70.7,71.0,Water
160.0,13.0,26.0,39.0,5.66,5.68,5.96,6.14,Apple
1590.0,5.0,10.0,15.0,30.84,30.84,30.88,30.88,FruitJuice
1880.0,5.0,10.0,15.0,75.2,75.26,75.26,75.57,ICECREAM
1460.0,10.0,20.0,30.0,72.75,72.83,73.0,73.21,Iron
3140.0,7.0,14.0,21.0,50.51,50.67,50.67,50.72,FruitJuice
830.0,5.0,10.0,15.0,43.3,43.3,43.1,43.1,Water
390.0,11.0,22.0,33.0,68.35,68.38,68.65,68.68,Aluminium
570.0,14.0,28.0,42.0,66.5,66.5,66.69,66.94,Copper
610.0,11.0,22.0,33.0,24.99,25.24,25.25,25.29,Apple
1940.0,19.0,38.0,57.0,76.91,77.45,77.93,78.15,ICECREAM
1270.0,9.0,18.0,27.0,27.81,27.84,27.84,28.22,FruitJuice
2450.0,5.0,10.0,15.0,71.98,72.09,72.09,72.14,Meat
1570.0,19.0,38.0,57.0,27.67,28.08,28.225,28.49,ICECREAM
3010.0,5.0,10.0,15.0,75.1,74.8,74.8,75.5,Water
3010.0,10.0,20.0,30.0,75.1,74.8,75.5,75.5,Water
1650.0,8.0,16.0,24.0,41.53,41.63,41.73,41.73,CoolDrink
780.0,15.0,30.0,45.0,69.91,69.95,70.08,70.12,Copper
1820.0,5.0,10.0,15.0,76.49,76.49,76.69,76.69,Iron
850.0,19.0,38.0,57.0,47.4,47.6,48.1,48.1,Water
2550.0,13.0,26.0,39.0,57.61,57.69,58.61,58.75,FruitJuice
2000.0,9.0,18.0,27.0,45.14,45.25,45.35,45.45,CoolDrink
2310.0,11.0,22.0,33.0,65.5,65.2,65.6,65.8,Water
2220.0,17.0,34.0,51.0,51.09,51.73,51.84,51.97,FruitJuice
2900.0,6.0,12.0,18.0,92.24,92.33,92.33,92.42,Aluminium
2110.0,7.0,14.0,21.0,82.41,82.62,82.62,82.96,Copper
1830.0,13.0,26.0,39.0,81.94,82.17,82.29,82.33,Aluminium
780.0,14.0,28.0,42.0,51.1,51.19,51.28,51.44,Meat
910.0,14.0,28.0,42.0,35.56,35.72,35.78,35.82,Apple
860.0,16.0,32.0,48.0,70.35,70.37,70.4,70.43,Copper
1320.0,9.0,18.0,27.0,38.12,38.22,38.32,38.43,CoolDrink
1580.0,8.0,16.0,24.0,52.64,52.7,52.8,52.8,CoolDrink
1690.0,13.0,26.0,39.0,29.095,29.32,29.475,29.515,ICECREAM
3780.0,5.0,10.0,15.0,63.54,63.64,63.64,63.74,CoolDrink
4210.0,7.0,14.0,21.0,67.98,68.09,68.09,68.19,CoolDrink
220.0,5.0,10.0,15.0,43.43,43.43,43.59,43.59,Meat
70.0,13.0,26.0,39.0,12.98,13.01,13.14,13.22,ICECREAM
760.0,7.0,14.0,21.0,40.45,40.56,40.56,40.78,ICECREAM
500.0,11.0,22.0,33.0,20.6,20.91,21.46,22.15,Apple
2460.0,13.0,26.0,39.0,83.74,83.93,84.07,84.12,Iron
830.0,19.0,38.0,57.0,79.66,80.98,81.15,81.53,Medicine
1420.0,12.0,24.0,36.0,54.7,54.8,54.9,55.1,Water
2790.0,13.0,26.0,39.0,71.8,72.1,71.8,72.6,Water
1750.0,20.0,40.0,60.0,42.21,42.79,42.92,43.06,FruitJuice
3090.0,11.0,22.0,33.0,80.85,81.09,81.18,81.19,Meat
650.0,18.0,36.0,54.0,25.46,26.5,27.13,27.43,Apple
420.0,9.0,18.0,27.0,17.15,17.87,18.1,18.4,Apple
2100.0,18.0,36.0,54.0,62.8,63.1,63.4,63.4,Water
1220.0,18.0,36.0,54.0,46.22,46.54,47.77,48.56,Apple
240.0,15.0,30.0,45.0,63.22,63.61,63.78,63.86,Medicine
20.0,5.0,10.0,15.0,-0.6,-0.6,0.75,0.75,Apple
3260.0,8.0,16.0,24.0,74.2,74.4,74.6,74.6,Water
610.0,6.0,12.0,18.0,41.7,42.0,42.0,41.7,Water
3090.0,10.0,20.0,30.0,74.4,74.6,74.8,75.1,Water
170.0,10.0,20.0,30.0,59.05,59.15,59.19,59.24,Iron
1160.0,17.0,34.0,51.0,54.68,54.96,55.05,55.54,ICECREAM
2500.0,6.0,12.0,18.0,88.94,89.05,89.05,89.21,Aluminium
1150.0,13.0,26.0,39.0,72.6,72.65,72.78,73.0,Copper
880.0,13.0,26.0,39.0,81.51,81.53,83.33,84.2,Medicine
890.0,9.0,18.0,27.0,40.73,40.88,41.05,41.15,CoolDrink
1150.0,6.0,12.0,18.0,44.43,44.84,44.84,45.25,Apple
700.0,20.0,40.0,60.0,64.95,65.1,65.17,65.37,Iron
2360.0,18.0,36.0,54.0,66.1,66.1,66.3,66.8,Water
2950.0,9.0,18.0,27.0,78.43,78.5,78.52,78.55,Meat
760.0,12.0,24.0,36.0,39.02,39.08,39.17,39.56,CoolDrink
250.0,15.0,30.0,45.0,36.97,37.2,36.7,36.8,Water
3400.0,15.0,30.0,45.0,59.61,59.82,59.92,60.13,CoolDrink
350.0,8.0,16.0,24.0,19.27,19.47,19.9,19.9,FruitJuice
2640.0,20.0,40.0,60.0,51.76,51.96,52.17,52.38,CoolDrink
10.0,15.0,30.0,45.0,12.285,12.5,12.605,12.805,ICECREAM
1660.0,5.0,10.0,15.0,70.31,70.4,70.4,70.47,ICECREAM
2150.0,5.0,10.0,15.0,79.82,79.84,79.84,79.9,Iron
1730.0,20.0,40.0,60.0,42.15,42.21,42.79,42.92,FruitJuice
300.0,5.0,10.0,15.0,67.8,67.8,67.84,67.84,Aluminium
430.0,18.0,36.0,54.0,61.47,61.63,61.77,62.16,Iron
30.0,20.0,40.0,60.0,12.53,12.805,12.98,13.03,ICECREAM
600.0,12.0,24.0,36.0,63.54,63.55,63.56,63.81,Iron
990.0,9.0,18.0,27.0,43.8,43.5,43.6,43.5,Water
640.0,6.0,12.0,18.0,22.54,22.63,22.63,22.83,FruitJuice
1030.0,12.0,24.0,36.0,41.76,42.28,42.6,42.79,Apple
2680.0,9.0,18.0,27.0,86.6,86.61,86.66,86.7,Iron
70.0,5.0,10.0,15.0,12.72,12.72,12.81,12.81,FruitJuice
10.0,12.0,24.0,36.0,51.96,52.44,52.82,53.19,Medicine
530.0,10.0,20.0,30.0,71.49,71.95,72.28,72.75,Medicine
1360.0,6.0,12.0,18.0,74.76,74.98,74.98,75.05,Copper
2150.0,11.0,22.0,33.0,65.32,65.7,65.71,65.99,CoolDrink
1150.0,6.0,12.0,18.0,45.87,45.94,45.94,46.01,CoolDrink
790.0,15.0,30.0,45.0,31.87,32.14,32.83,33.17,Apple
1590.0,11.0,22.0,33.0,67.89,67.98,68.08,68.31,ICECREAM
3800.0,17.0,34.0,51.0,59.0,59.1,59.35,59.41,FruitJuice
1050.0,18.0,36.0,54.0,49.4,49.6,49.9,50.4,Water
480.0,5.0,10.0,15.0,29.44,29.44,29.54,29.54,CoolDrink
630.0,11.0,22.0,33.0,35.93,36.49,36.78,36.8,CoolDrink
2820.0,19.0,38.0,57.0,87.63,87.82,87.98,88.36,Iron
4020.0,11.0,22.0,33.0,62.13,62.23,62.51,62.51,FruitJuice
470.0,7.0,14.0,21.0,16.735,16.79,16.79,16.81,ICECREAM
910.0,8.0,16.0,24.0,83.33,84.2,84.2,84.2,Medicine
340.0,10.0,20.0,30.0,12.42,12.61,12.88,12.89,Apple
1190.0,17.0,34.0,51.0,45.51,45.86,46.22,46.54,Apple
460.0,20.0,40.0,60.0,32.37,33.29,34.08,34.76,ICECREAM
150.0,14.0,28.0,42.0,66.15,66.19,66.29,66.29,Aluminium
360.0,8.0,16.0,24.0,65.83,65.83,66.97,66.97,Medicine
220.0,9.0,18.0,27.0,7.04,7.22,7.55,7.64,Apple
780.0,19.0,38.0,57.0,19.63,19.82,20.38,20.57,ICECREAM
1150.0,20.0,40.0,60.0,23.48,23.815,23.95,24.225,ICECREAM
2200.0,6.0,12.0,18.0,68.52,68.68,68.68,68.84,Meat
1800.0,14.0,28.0,42.0,43.08,43.18,43.39,43.49,CoolDrink
2290.0,12.0,24.0,36.0,84.82,84.82,84.88,85.16,Copper
1330.0,11.0,22.0,33.0,44.5,44.5,43.8,44.1,Water
230.0,14.0,28.0,42.0,36.8,36.9,37.2,36.5,Water
110.0,13.0,26.0,39.0,57.08,58.16,58.78,59.47,Medicine
890.0,12.0,24.0,36.0,44.2,44.1,44.1,44.6,Water
740.0,9.0,18.0,27.0,50.75,50.79,50.86,50.9,Meat
2030.0,20.0,40.0,60.0,62.79,63.7,63.84,63.98,CoolDrink
3950.0,18.0,36.0,54.0,61.33,61.47,61.55,61.8,FruitJuice
1410.0,16.0,32.0,48.0,49.78,49.88,49.95,50.66,CoolDrink
1100.0,14.0,28.0,42.0,54.98,55.08,55.2,55.39,Meat
320.0,20.0,40.0,60.0,30.09,30.39,30.74,31.14,CoolDrink
430.0,13.0,26.0,39.0,30.64,31.38,32.37,33.02,ICECREAM
900.0,11.0,22.0,33.0,48.2,48.1,48.2,48.4,Water
430.0,19.0,38.0,57.0,45.98,46.36,46.59,46.85,Meat
650.0,10.0,20.0,30.0,20.36,20.41,20.42,20.5,FruitJuice
40.0,18.0,36.0,54.0,1.68,2.46,2.81,3.25,Apple
1310.0,8.0,16.0,24.0,24.965,25.19,25.26,25.26,ICECREAM
700.0,18.0,36.0,54.0,37.6,38.17,38.45,38.59,CoolDrink
310.0,15.0,30.0,45.0,60.87,60.87,60.91,60.93,Iron
2960.0,8.0,16.0,24.0,89.23,89.27,89.31,89.31,Iron
3130.0,20.0,40.0,60.0,75.3,75.6,74.4,74.8,Water
600.0,11.0,22.0,33.0,73.73,73.9,74.12,74.25,Medicine
2570.0,13.0,26.0,39.0,68.2,68.8,68.4,68.6,Water
1370.0,9.0,18.0,27.0,25.52,25.64,25.85,25.95,ICECREAM
2920.0,8.0,16.0,24.0,54.65,54.75,54.86,54.86,CoolDrink
